record_id,classification,valid_structure,n_points,n_timestamps,invalid_timestamps,invalid_coordinates,negative_dt,zero_dt,positive_dt,same_time_different_position,consecutive_duplicate_position,long_gap_gt_30_source_seconds,edges_total,dt_computable,position_pairs_computable,time_span_raw,dt_min_raw,dt_max_raw,issues
2433,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,12,98,12,12,3,110,110,110,1186,0.0,69.0,
2434,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,1.0,26.0,
2435,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,1.0,20.0,
2436,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,3,99,3,24,2,102,102,102,1195,0.0,32.0,
2437,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,0,89,0,98,98,98,1179,0.0,22.0,
2438,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,93,0,98,98,98,1192,2.0,21.0,
2439,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,0,0,99,99,99,1191,3.0,22.0,
2440,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1190,6.0,20.0,
2441,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1190,5.0,30.0,
2442,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1194,0.0,20.0,
2443,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,85,0,99,99,99,1191,3.0,21.0,
2444,CURRENT_RUN_REAL_DATA,True,153,153,0,0,0,3,149,2,27,0,152,152,152,1189,0.0,22.0,
2445,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,3,98,3,39,3,101,101,101,1187,0.0,53.0,
2446,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,4,110,3,2,0,114,114,114,1191,0.0,20.0,
2447,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1189,4.0,30.0,
2448,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1187,7.0,21.0,
2449,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,2,111,2,0,0,113,113,113,1186,0.0,27.0,
2450,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,2,108,1,24,0,110,110,110,1192,0.0,30.0,
2451,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,20,1,105,105,105,1197,1.0,41.0,
2452,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,0,107,0,5,0,107,107,107,1186,1.0,21.0,
2453,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1191,0.0,21.0,
2454,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,14,0,98,98,98,1187,1.0,22.0,
2455,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,24,0,99,99,99,1190,1.0,22.0,
2456,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,16,0,102,102,102,1191,1.0,23.0,
2457,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,30,1,105,105,105,1193,1.0,90.0,
2458,CURRENT_RUN_REAL_DATA,True,126,126,0,0,0,3,122,3,31,0,125,125,125,1195,0.0,28.0,
2459,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,2,102,2,0,1,104,104,104,1195,0.0,31.0,
2460,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,4.0,21.0,
2461,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,3,103,3,14,0,106,106,106,1190,0.0,30.0,
2462,CURRENT_RUN_REAL_DATA,True,117,117,0,0,0,3,113,2,22,1,116,116,116,1194,0.0,39.0,
2463,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1195,10.0,20.0,
2464,CURRENT_RUN_REAL_DATA,True,121,121,0,0,0,0,120,0,35,0,120,120,120,1191,1.0,27.0,
2465,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,2,104,1,29,0,106,106,106,1188,0.0,25.0,
2466,CURRENT_RUN_REAL_DATA,True,132,132,0,0,0,7,124,7,24,0,131,131,131,1190,0.0,25.0,
2467,CURRENT_RUN_REAL_DATA,True,91,91,0,0,0,1,89,1,0,2,90,90,90,1142,0.0,52.0,
2468,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,10,0,105,105,105,1191,0.0,30.0,
2469,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,1.0,20.0,
2470,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1189,7.0,21.0,
2471,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,52,0,105,105,105,1187,0.0,30.0,
2472,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,1,109,1,6,0,110,110,110,1190,0.0,30.0,
2473,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1186,5.0,20.0,
2474,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1189,3.0,22.0,
2475,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,92,0,98,98,98,1195,9.0,21.0,
2476,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1190,6.0,30.0,
2477,CURRENT_RUN_REAL_DATA,True,136,136,0,0,0,8,127,5,9,2,135,135,135,1189,0.0,52.0,
2478,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,90,0,100,100,100,1187,6.0,21.0,
2479,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,3,103,3,19,2,106,106,106,1195,0.0,40.0,
2480,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,94,1,99,99,99,1191,1.0,32.0,
2481,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,5,105,4,34,1,110,110,110,1193,0.0,34.0,
2482,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,4,115,4,30,0,119,119,119,1191,0.0,26.0,
2483,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,2,95,0,76,1,97,97,97,1190,0.0,65.0,
2484,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,1,106,1,11,0,107,107,107,1178,0.0,22.0,
2485,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,24,0,100,100,100,1195,1.0,25.0,
2486,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,2.0,22.0,
2487,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1191,2.0,29.0,
2488,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,8,101,3,27,3,109,109,109,1197,0.0,46.0,
2489,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,2,98,1,20,1,100,100,100,1186,0.0,101.0,
2490,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,66,0,100,100,100,1188,2.0,30.0,
2491,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,95,0,98,98,98,1189,3.0,22.0,
2492,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,0,112,0,25,0,112,112,112,1191,1.0,23.0,
2493,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,1,101,1,52,0,102,102,102,1189,0.0,23.0,
2494,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1193,2.0,20.0,
2495,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,16,0,99,99,99,1187,6.0,21.0,
2496,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,4,0,99,99,99,1195,1.0,20.0,
2497,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,77,0,99,99,99,1193,1.0,20.0,
2498,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,38,0,99,99,99,1190,5.0,21.0,
2499,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,16,1,102,102,102,1189,1.0,50.0,
2500,CURRENT_RUN_REAL_DATA,True,32,32,0,0,0,0,31,0,5,0,31,31,31,364,1.0,22.0,
2501,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,49,0,99,99,99,1190,6.0,21.0,
2502,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,38,0,100,100,100,1160,2.0,25.0,
2503,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,2.0,21.0,
2504,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1195,10.0,20.0,
2505,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,64,0,98,98,98,1191,9.0,21.0,
2506,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,75,0,100,100,100,1186,1.0,21.0,
2507,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1195,1.0,21.0,
2508,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,86,31,82,5,4,117,117,117,1189,0.0,784.0,
2509,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,5.0,21.0,
2510,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,2,99,2,26,1,101,101,101,1193,0.0,107.0,
2511,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1193,1.0,20.0,
2512,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,1,107,1,0,2,108,108,108,1189,0.0,40.0,
2513,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,12,100,6,20,2,112,112,112,1189,0.0,90.0,
2514,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,39,1,98,98,98,1190,1.0,40.0,
2515,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,13,0,99,99,99,1190,4.0,20.0,
2516,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,67,0,100,100,100,1187,1.0,22.0,
2517,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,1.0,21.0,
2518,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,73,0,98,98,98,1193,10.0,20.0,
2519,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,3,105,3,0,1,108,108,108,1190,0.0,31.0,
2520,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,92,0,99,99,99,1190,4.0,21.0,
2521,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,2,106,2,19,1,108,108,108,1186,0.0,31.0,
2522,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1190,1.0,30.0,
2523,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,78,0,97,97,97,1187,9.0,27.0,
2524,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,2,117,2,7,0,119,119,119,1180,0.0,30.0,
2525,CURRENT_RUN_REAL_DATA,True,127,127,0,0,0,1,125,1,38,0,126,126,126,1186,0.0,24.0,
2526,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,16,88,13,17,3,104,104,104,1193,0.0,138.0,
2527,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,2,99,2,12,1,101,101,101,1194,0.0,101.0,
2528,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1190,9.0,20.0,
2529,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1195,9.0,21.0,
2530,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,8,106,7,26,0,114,114,114,1104,0.0,30.0,
2531,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1195,4.0,26.0,
2532,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1190,2.0,21.0,
2533,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,4,96,3,12,1,100,100,100,1190,0.0,52.0,
2534,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,5.0,20.0,
2535,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,62,1,105,105,105,1185,2.0,32.0,
2536,CURRENT_RUN_REAL_DATA,True,156,156,0,0,0,11,144,11,41,0,155,155,155,1190,0.0,21.0,
2537,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,41,0,98,98,98,1193,9.0,20.0,
2538,CURRENT_RUN_REAL_DATA,True,92,92,0,0,0,2,89,1,62,1,91,91,91,1186,0.0,144.0,
2539,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1186,1.0,22.0,
2540,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1187,5.0,26.0,
2541,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,1,108,1,0,0,109,109,109,1194,0.0,24.0,
2542,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,98,0,99,99,99,1191,3.0,21.0,
2543,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,1,94,1,10,2,95,95,95,1190,0.0,97.0,
2544,CURRENT_RUN_REAL_DATA,True,148,148,0,0,0,9,138,9,23,0,147,147,147,1194,0.0,29.0,
2545,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1183,8.0,23.0,
2546,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,2,0,99,99,99,1188,7.0,21.0,
2547,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1195,9.0,21.0,
2548,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,73,0,105,105,105,1194,1.0,20.0,
2549,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,3,100,2,44,1,103,103,103,1186,0.0,50.0,
2550,CURRENT_RUN_REAL_DATA,True,117,117,0,0,0,3,113,3,0,0,116,116,116,1184,0.0,28.0,
2551,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,0,104,0,46,1,104,104,104,1191,1.0,34.0,
2552,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1191,4.0,26.0,
2553,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,24,0,103,103,103,1193,1.0,24.0,
2554,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,53,0,99,99,99,1193,2.0,20.0,
2555,CURRENT_RUN_REAL_DATA,True,83,83,0,0,0,1,81,1,0,4,82,82,82,1187,0.0,101.0,
2556,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1193,2.0,21.0,
2557,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,2,1,99,99,99,1180,1.0,31.0,
2558,CURRENT_RUN_REAL_DATA,True,78,78,0,0,0,0,77,0,0,4,77,77,77,1189,5.0,89.0,
2559,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,5,0,98,98,98,1189,6.0,22.0,
2560,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,4,104,4,22,1,108,108,108,1191,0.0,32.0,
2561,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,0,97,97,97,1195,9.0,30.0,
2562,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1192,3.0,21.0,
2563,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1190,7.0,20.0,
2564,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,2,96,0,89,1,98,98,98,1190,0.0,45.0,
2565,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1186,6.0,28.0,
2566,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,2,99,1,56,2,101,101,101,1181,0.0,62.0,
2567,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,2,110,2,6,1,112,112,112,1163,0.0,31.0,
2568,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,3,99,3,15,1,102,102,102,1193,0.0,38.0,
2569,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1191,3.0,30.0,
2570,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,93,0,98,98,98,1190,7.0,30.0,
2571,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,4.0,21.0,
2572,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,2,108,1,30,0,110,110,110,1187,0.0,22.0,
2573,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,4,109,4,43,0,113,113,113,1193,0.0,30.0,
2574,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,6.0,21.0,
2575,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1192,3.0,21.0,
2576,CURRENT_RUN_REAL_DATA,True,70,70,0,0,0,26,43,26,5,1,69,69,69,1191,0.0,816.0,
2577,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1195,9.0,21.0,
2578,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,2,109,2,11,0,111,111,111,1197,0.0,26.0,
2579,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1189,0.0,22.0,
2580,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,4,104,4,19,2,108,108,108,1186,0.0,47.0,
2581,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,1.0,21.0,
2582,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,7,102,2,57,1,109,109,109,1194,0.0,85.0,
2583,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1194,1.0,20.0,
2584,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1187,1.0,21.0,
2585,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1179,5.0,21.0,
2586,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,64,0,99,99,99,1193,2.0,20.0,
2587,CURRENT_RUN_REAL_DATA,True,92,92,0,0,0,2,89,2,6,1,91,91,91,1186,0.0,187.0,
2588,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,18,0,99,99,99,1194,0.0,20.0,
2589,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1189,4.0,24.0,
2590,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,61,0,99,99,99,1191,3.0,21.0,
2591,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,74,0,98,98,98,1191,7.0,20.0,
2592,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,5,100,3,46,2,105,105,105,1191,0.0,117.0,
2593,CURRENT_RUN_REAL_DATA,True,140,140,0,0,0,9,130,9,20,0,139,139,139,1194,0.0,24.0,
2594,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,5.0,21.0,
2595,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,76,0,99,99,99,1188,7.0,23.0,
2596,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,0,107,0,6,1,107,107,107,1191,1.0,31.0,
2597,CURRENT_RUN_REAL_DATA,True,83,83,0,0,0,0,82,0,73,1,82,82,82,1106,9.0,131.0,
2598,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,56,0,101,101,101,1190,1.0,25.0,
2599,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,2,110,2,0,0,112,112,112,1190,0.0,26.0,
2600,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,76,0,99,99,99,1186,1.0,28.0,
2601,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,1,109,1,34,0,110,110,110,1189,0.0,23.0,
2602,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,2,95,2,63,1,97,97,97,1189,0.0,56.0,
2603,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,41,66,30,13,2,107,107,107,1180,0.0,411.0,
2604,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,25,0,100,100,100,1190,1.0,28.0,
2605,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,78,0,97,97,97,1184,8.0,22.0,
2606,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,4,93,0,88,0,97,97,97,1125,0.0,21.0,
2607,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,29,79,29,14,1,108,108,108,1197,0.0,286.0,
2608,CURRENT_RUN_REAL_DATA,True,94,94,0,0,0,2,91,0,79,1,93,93,93,1191,0.0,123.0,
2609,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,1,94,1,52,0,95,95,95,1183,0.0,30.0,
2610,CURRENT_RUN_REAL_DATA,True,116,116,0,0,0,5,110,5,0,2,115,115,115,1186,0.0,51.0,
2611,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,10,91,0,92,3,101,101,101,1190,0.0,96.0,
2612,CURRENT_RUN_REAL_DATA,True,94,94,0,0,0,0,93,0,13,1,93,93,93,1194,1.0,106.0,
2613,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1194,10.0,20.0,
2614,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,93,0,99,99,99,1193,1.0,21.0,
2615,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,1,101,1,55,0,102,102,102,1186,0.0,22.0,
2616,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,1,112,1,22,0,113,113,113,1192,0.0,29.0,
2617,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1195,9.0,21.0,
2618,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,6.0,21.0,
2619,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,26,0,98,98,98,1191,10.0,20.0,
2620,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,94,0,98,98,98,1195,9.0,21.0,
2621,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1191,9.0,21.0,
2622,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,2,106,1,17,0,108,108,108,1188,0.0,30.0,
2623,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,2,94,2,48,0,96,96,96,1169,0.0,30.0,
2624,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1188,7.0,28.0,
2625,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,14,95,12,19,3,109,109,109,1197,0.0,117.0,
2626,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1187,6.0,28.0,
2627,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,94,0,98,98,98,1190,10.0,20.0,
2628,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,1,107,1,26,1,108,108,108,1191,0.0,39.0,
2629,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1190,10.0,20.0,
2630,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,2,100,2,5,0,102,102,102,1186,0.0,26.0,
2631,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,7,106,6,26,2,113,113,113,1194,0.0,51.0,
2632,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,7,0,99,99,99,1190,5.0,21.0,
2633,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,91,0,98,98,98,1195,8.0,21.0,
2634,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,4,94,4,22,2,98,98,98,1190,0.0,35.0,
2635,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,2,100,1,33,1,102,102,102,1186,0.0,32.0,
2636,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1179,5.0,21.0,
2637,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,77,0,96,96,96,1183,10.0,30.0,
2638,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1191,7.0,21.0,
2639,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,77,0,98,98,98,1189,6.0,23.0,
2640,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,1,102,1,2,0,103,103,103,1192,0.0,28.0,
2641,CURRENT_RUN_REAL_DATA,True,96,96,0,0,0,0,95,0,25,0,95,95,95,1168,6.0,30.0,
2642,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,2,96,1,13,1,98,98,98,1179,0.0,91.0,
2643,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,20,1,99,99,99,1192,2.0,65.0,
2644,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,0,97,97,97,1195,9.0,30.0,
2645,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,0,0,105,105,105,1186,0.0,30.0,
2646,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,7,103,7,0,1,110,110,110,1191,0.0,38.0,
2647,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,2,1,105,105,105,1196,1.0,100.0,
2648,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,47,59,40,18,2,106,106,106,1177,0.0,419.0,
2649,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,89,0,100,100,100,1195,6.0,21.0,
2650,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,2.0,21.0,
2651,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,2.0,21.0,
2652,CURRENT_RUN_REAL_DATA,True,86,86,0,0,0,2,83,1,40,3,85,85,85,1182,0.0,121.0,
2653,CURRENT_RUN_REAL_DATA,True,85,85,0,0,0,0,84,0,0,3,84,84,84,1193,1.0,147.0,
2654,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,62,0,99,99,99,1187,6.0,20.0,
2655,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,59,0,99,99,99,1191,5.0,21.0,
2656,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,62,0,102,102,102,1191,2.0,20.0,
2657,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,10,0,97,97,97,1187,7.0,30.0,
2658,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,11,95,11,12,2,106,106,106,1186,0.0,76.0,
2659,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,0,111,0,9,0,111,111,111,1191,1.0,20.0,
